-28,0.096536377,84.74938545,-3.088245375,EOSEoS_threshold_NDVI13,94,250,219,563
-29,0.120380451,89.12285528,-3.378159094,EOSEoS_threshold_NDVI1,71,264,230,565
-36,-0.232406512,57.8825679,-1.421585422,EOSEoS_mintomaxdoublelogistic_threshold_DVI3,268,159,139,566
-29,-0.211092601,58.31001915,-1.481387282,EOSEoS_doublelogistic_threshold_DVI4,260,161,146,567
-28,0.097964444,86.16539329,-3.173028159,EOSEoS_threshold_DVI3,92,256,222,570
-33,-0.006353558,70.06615921,-2.232907834,EOSEoS_doublelogistic_threshold_NDVI1,176,209,186,571
-33,-0.088832146,63.50800474,-1.83801275,EOSEoS_mintomaxcubic_threshold_DVI13,230,182,163,575
2,-0.039037195,57.07217653,-3.028381729,EOSEoS_cubic_threshold_NDPI3,202,157,218,577
-47,0.01103715,70.69329294,-2.713329183,EOSEoS_filterdoublelogistic_threshold_DVI3,160,213,205,578
-28,0.065675247,79.6067941,-2.784929977,EOSEoS_threshold_NDVI2,127,244,209,580
-31,0.000814828,71.52027685,-2.469709255,EOSEoS_cubic_threshold_DVI2,172,216,194,582
-83,0.077214239,81.30359771,-3.209880278,EOSEoS_filterdoublelogistic_threshold_NDGI2,117,245,223,585
-32,0.003100396,73.01558053,-2.592060763,EOSEoS_cubic_threshold_DVI13,167,221,198,586
-34,-0.022634245,70.55742342,-2.393796788,EOSEoS_cubic_threshold_NDVI1,186,212,191,589
-48,0.051092177,79.5793629,-2.786508816,EOSEoS_doublelogistic_threshold_NDGI1,136,243,210,589
-7,0.109017993,78.18247886,-10.7057384,EOSEoS_doublelogistic_threshold_NDPI1,81,240,269,590
-83,-0.107369386,58.00617783,-2.55488834,EOSEoS_filterdoublelogistic_threshold_NDGI5,239,160,197,596
-41,0.09676895,90.96015611,-3.49055525,EOSEoS_threshold_NDGI1,93,270,233,596
-35,-0.084994538,67.03046571,-2.0364994,EOSEoS_mintomaxcubic_threshold_DVI1,227,200,174,601
-43,-0.232111804,62.93482078,-1.727500181,EOSEoS_mintomaxdoublelogistic_threshold_DVI2,266,181,155,602
-35,-0.15966044,64.35668833,-1.875138678,EOSEoS_doublelogistic_threshold_DVI3,255,187,164,606
-63,-0.143050905,65.44208636,-1.914564598,EOSEoS_cubic_threshold_NDPI2,251,193,165,609
66,0.082952827,88.10590219,-5.166533397,EOSfiltercubic_EoS_EVTNDGI,106,261,243,610
-83,-0.100917828,62.86944144,-2.670743858,EOSEoS_filterdoublelogistic_threshold_NDGI4,234,179,200,613
-48,-0.231691384,66.24984277,-1.923972162,EOSEoS_mintomaxdoublelogistic_threshold_DVI13,264,198,166,628
-83,0.042401048,88.8146009,-3.350676745,EOSEoS_filterdoublelogistic_threshold_NDGI13,140,262,228,630
65,0.080931546,101.6949278,-8.93111624,EOSfiltercubic_EoS_EVTNDPI,112,278,259,649
-83,0.03148605,92.34053823,-3.507702228,EOSEoS_filterdoublelogistic_threshold_NDVI1,145,271,234,650
7,-0.105024444,60.73370838,-5.109339351,EOSEoS_cubic_threshold_NDPI4,238,170,242,650
-83,0.039899092,93.31697773,-3.521771372,EOSEoS_filterdoublelogistic_threshold_NDGI1,142,274,235,651
-54,-0.021144977,81.82618774,-3.160862513,EOSEoS_filterdoublelogistic_threshold_DVI2,184,247,221,652
-54,-0.225555199,70.47676922,-2.173276175,EOSEoS_mintomaxdoublelogistic_threshold_DVI1,262,211,183,656
63,0.035858156,89.91250377,-5.761840592,EOSfiltercubic_EoS_EVTDVI,144,267,245,656
-42,-0.119118256,73.80475369,-2.446586413,EOSEoS_doublelogistic_threshold_DVI2,242,224,193,659
-53,-0.024656405,85.34518147,-3.120141228,EOSEoS_doublelogistic_threshold_DVI1,189,252,220,661
11,-0.110131736,62.69429799,-6.27058893,EOSEoS_cubic_threshold_NDPI5,240,177,246,663
-47,-0.073652841,78.34485731,-2.691605109,EOSEoS_doublelogistic_threshold_DVI13,225,241,202,668
32,-0.031302758,71.36076186,-9.96764705,EOScubic_EoS_EVTEVI,197,215,262,674
-58,-0.032285078,86.11049104,-3.295596895,EOSEoS_filterdoublelogistic_threshold_DVI13,199,254,226,679
-63,-0.255706817,73.66229248,-2.486386788,EOSEoS_cubic_threshold_NDPI13,270,222,195,687
0,-0.062662438,76.04560035,-6.961227331,EOSEoS_threshold_NDPI3,221,232,248,701
-63,-0.045726549,89.44942705,-3.365423958,EOSEoS_filterdoublelogistic_threshold_DVI1,207,266,229,702
-25,-0.140795177,70.25038553,-7.543772932,EOSEoS_mintomaxthreshold_DVI5,247,210,250,707
-29,-0.093327489,75.15206806,-7.465788977,EOSEoS_mintomaxthreshold_DVI3,232,228,249,709
-29,-0.068264785,78.42443284,-7.762531857,EOSEoS_mintomaxthreshold_DVI2,223,242,252,717
-63,-0.291561838,77.29559065,-2.79477203,EOSEoS_cubic_threshold_NDPI1,272,236,213,721
-26,-0.132871813,73.77098571,-7.947841046,EOSEoS_mintomaxthreshold_DVI4,244,223,255,722
-30,-0.142082358,76.16161544,-4.607761058,EOSEoS_mintomaxthreshold_DVI13,250,233,240,723
9,-0.1011948,74.2416662,-10.04358771,EOSEoS_threshold_NDPI5,235,227,265,727
-6,-0.045519158,85.10782377,-15.49787825,EOSEoS_mintomaxcubic_threshold_NDPI13,205,251,272,728
