dif,R,RMSE,KGE,name,dif_mean,,
-33.5,0.193188301,30.11495625,-200.1508505,Budburstmintomaxcubic_SoS_threshold_NDVI2,4.614583325,,
-44.5,-0.112694853,30.23922271,-135.0109539,Budburstmintomaxcubic_SoS_threshold_NDVI3,-16.88541668,,
-55.5,-0.193743267,39.59711383,-79.13448432,Budburstmintomaxcubic_SoS_threshold_NDVI4,-34.51041668,,
-66.5,-0.250513954,48.5720488,-84.02325816,Budburstmintomaxcubic_SoS_threshold_NDVI5,-44.26041668,,
-21.5,0.05007422,44.99206141,-259.9053735,Budburstmintomaxcubic_SoS_threshold_PPI1,29.23958333,,
-34.5,0.015534185,44.33201164,-324.6964736,Budburstmintomaxcubic_SoS_threshold_PPI13,22.36458333,,
-39.5,0.161688373,36.92128685,-285.02198,Budburstmintomaxcubic_SoS_threshold_PPI2,9.864583325,,
-46.5,0.150478515,37.25802719,-308.5213296,Budburstmintomaxcubic_SoS_threshold_PPI3,-4.010416675,,
-56.5,-0.162623023,40.56186333,-249.8621509,Budburstmintomaxcubic_SoS_threshold_PPI4,-22.13541668,,
-68.5,-0.233999028,48.99419786,-292.7659316,Budburstmintomaxcubic_SoS_threshold_PPI5,-32.26041668,,
46.5,-0.168273069,40.0353251,-21.90573037,Budburstdoublelogistic_SoS_threshold_NDGI1,38.98958333,,
36.5,-0.017705053,30.59912455,-16.16505139,Budburstdoublelogistic_SoS_threshold_NDGI13,29.61458333,,
28.5,0.10027999,24.24428984,-12.84845731,Budburstdoublelogistic_SoS_threshold_NDGI2,23.23958333,,
17.5,0.193667139,15.38648509,-9.382969736,Budburstdoublelogistic_SoS_threshold_NDGI3,13.98958333,,
9.5,0.211936607,9.214694253,-7.621620144,Budburstdoublelogistic_SoS_threshold_NDGI4,6.739583325,,
1.5,0.28458887,5.978622218,-6.648188471,Budburstdoublelogistic_SoS_threshold_NDGI5,0.114583325,,
-3.5,0.626295399,2.452500142,-0.200372161,Budburstdoublelogistic_SoS_threshold_EVI1,-0.010416675,,
-11.5,0.601001824,7.510698396,-2.457418666,Budburstdoublelogistic_SoS_threshold_EVI13,-7.010416675,,
-16.5,0.585352448,12.76690737,-4.651360677,Budburstdoublelogistic_SoS_threshold_EVI2,-12.51041668,,
-24.5,0.542156702,21.06523021,-8.326630794,Budburstdoublelogistic_SoS_threshold_EVI3,-20.88541668,,
-31.5,0.477899696,27.7866531,-11.28444834,Budburstdoublelogistic_SoS_threshold_EVI4,-27.63541668,,
-37.5,0.502921283,33.9947019,-14.01615398,Budburstdoublelogistic_SoS_threshold_EVI5,-33.88541668,,
-10.5,-0.017605183,7.431224014,-7.143366189,Budburstdoublelogistic_SoS_threshold_NDPI1,-3.135416675,,
-19.5,0.086087114,13.48587868,-7.184945188,Budburstdoublelogistic_SoS_threshold_NDPI13,-12.13541668,,
-26.5,0.211618189,18.94383604,-8.888570023,Budburstdoublelogistic_SoS_threshold_NDPI2,-18.13541668,,
-35.5,0.232905442,27.2544753,-12.56423089,Budburstdoublelogistic_SoS_threshold_NDPI3,-26.63541668,,
-42.5,0.225661157,34.02135003,-15.3690426,Budburstdoublelogistic_SoS_threshold_NDPI4,-33.51041668,,
-49.5,0.252993902,39.99315263,-18.24371296,Budburstdoublelogistic_SoS_threshold_NDPI5,-39.51041668,,
22.5,0.293879466,20.62396882,-10.63556407,Budburstdoublelogistic_SoS_threshold_NDVI1,19.73958333,,
13.5,0.304518211,12.87011099,-7.307334412,Budburstdoublelogistic_SoS_threshold_NDVI13,11.61458333,,
6.5,0.319454798,7.618109358,-4.776252176,Budburstdoublelogistic_SoS_threshold_NDVI2,5.739583325,,
-3.5,0.312206593,5.745846937,-3.111184245,Budburstdoublelogistic_SoS_threshold_NDVI3,-3.635416675,,
-12.5,0.34232026,11.945805,-4.76044956,Budburstdoublelogistic_SoS_threshold_NDVI4,-11.26041668,,
-20.5,0.336180314,18.79423025,-7.555958995,Budburstdoublelogistic_SoS_threshold_NDVI5,-18.38541668,,
40.5,0.432182516,35.09056981,-24.71590519,Budburstdoublelogistic_SoS_threshold_PPI1,33.86458333,,
31.5,0.362234243,26.36155199,-16.6646891,Budburstdoublelogistic_SoS_threshold_PPI13,25.23958333,,
25.5,0.349435591,21.24495446,-13.96531215,Budburstdoublelogistic_SoS_threshold_PPI2,19.98958333,,
18.5,0.291813487,14.81321786,-12.41724431,Budburstdoublelogistic_SoS_threshold_PPI3,12.86458333,,
12.5,0.274439905,10.26899493,-11.2271141,Budburstdoublelogistic_SoS_threshold_PPI4,7.239583325,,
7.5,0.26545731,7.944741887,-11.7136547,Budburstdoublelogistic_SoS_threshold_PPI5,2.489583325,,
43.5,0.283072186,37.04324846,-21.21912926,Budburstfilterdoublelogistic_SoS_threshold_NDGI1,36.11458333,,
33.5,0.316943831,28.98085155,-16.92435307,Budburstfilterdoublelogistic_SoS_threshold_NDGI13,27.98958333,,
27.5,0.321797493,23.49942744,-14.49206735,Budburstfilterdoublelogistic_SoS_threshold_NDGI2,22.36458333,,
16.5,0.39743441,14.59573877,-10.35798849,Budburstfilterdoublelogistic_SoS_threshold_NDGI3,13.11458333,,
7.5,0.412023569,8.160765296,-8.036322155,Budburstfilterdoublelogistic_SoS_threshold_NDGI4,5.489583325,,
-0.5,0.463725815,5.799979051,-6.943054415,Budburstfilterdoublelogistic_SoS_threshold_NDGI5,-1.260416675,,
-4.5,0.559702007,2.644602734,0.205466609,Budburstfilterdoublelogistic_SoS_threshold_EVI1,-1.385416675,,
-11.5,0.563911056,8.785295883,-2.781087436,Budburstfilterdoublelogistic_SoS_threshold_EVI13,-8.510416675,,
-17.5,0.531911378,14.3183364,-5.26174236,Budburstfilterdoublelogistic_SoS_threshold_EVI2,-14.13541668,,
-25.5,0.552125667,22.50032794,-8.905204178,Budburstfilterdoublelogistic_SoS_threshold_EVI3,-22.38541668,,
-32.5,0.524435897,29.24099162,-11.89827371,Budburstfilterdoublelogistic_SoS_threshold_EVI4,-29.13541668,,
-38.5,0.542084501,35.58637039,-14.70238929,Budburstfilterdoublelogistic_SoS_threshold_EVI5,-35.51041668,,
-13.5,0.329903653,8.231935196,-4.042802544,Budburstfilterdoublelogistic_SoS_threshold_NDPI1,-6.885416675,,
-20.5,0.296458448,14.34305025,-6.522185306,Budburstfilterdoublelogistic_SoS_threshold_NDPI13,-13.51041668,,
-26.5,0.292208902,19.46455558,-8.946898102,Budburstfilterdoublelogistic_SoS_threshold_NDPI2,-18.76041668,,
-34.5,0.262993551,26.9554835,-12.20459149,Budburstfilterdoublelogistic_SoS_threshold_NDPI3,-26.38541668,,
-41.5,0.261722078,33.39246059,-15.12110796,Budburstfilterdoublelogistic_SoS_threshold_NDPI4,-32.88541668,,
-47.5,0.24345386,39.21328122,-17.61234095,Budburstfilterdoublelogistic_SoS_threshold_NDPI5,-38.76041668,,
18.5,0.316806184,17.70634792,-6.863884215,Budburstfilterdoublelogistic_SoS_threshold_NDVI1,17.36458333,,
9.5,0.361503694,9.984058466,-3.369654724,Budburstfilterdoublelogistic_SoS_threshold_NDVI13,9.489583325,,
2.5,0.361675766,4.689767963,-1.006672148,Budburstfilterdoublelogistic_SoS_threshold_NDVI2,3.489583325,,
-7.5,0.438849036,6.496326427,-1.751118544,Budburstfilterdoublelogistic_SoS_threshold_NDVI3,-5.885416675,,
-15.5,0.423120079,13.77551295,-5.014299185,Budburstfilterdoublelogistic_SoS_threshold_NDVI4,-13.51041668,,
-23.5,0.40434021,20.58908912,-8.064710192,Budburstfilterdoublelogistic_SoS_threshold_NDVI5,-20.38541668,,
32.5,0.24821874,27.40426834,-12.98341341,Budburstfilterdoublelogistic_SoS_threshold_PPI1,26.73958333,,
26.5,0.291534757,22.2858832,-11.08672874,Budburstfilterdoublelogistic_SoS_threshold_PPI13,21.48958333,,
23.5,0.251800258,18.57289037,-11.06313684,Budburstfilterdoublelogistic_SoS_threshold_PPI2,17.36458333,,
17.5,0.251800258,13.13686632,-9.576281025,Budburstfilterdoublelogistic_SoS_threshold_PPI3,11.36458333,,
12.5,0.236800714,9.397149758,-9.635016352,Budburstfilterdoublelogistic_SoS_threshold_PPI4,6.364583325,,
7.5,0.254587163,7.350890444,-10.18598144,Budburstfilterdoublelogistic_SoS_threshold_PPI5,1.739583325,,
40.5,0.211114891,34.78975792,-16.9636107,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI1,34.11458333,,
32.5,0.21934075,27.40236772,-13.73430867,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI13,26.61458333,,
26.5,0.252255265,22.20534297,-11.97302814,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI2,21.23958333,,
16.5,0.284840605,14.02357266,-8.82818257,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI3,12.61458333,,
8.5,0.286211315,8.408463407,-7.220642076,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI4,5.864583325,,
0.5,0.338217794,6.05479895,-7.141059376,Budburstmintomaxdoublelogistic_SoS_threshold_NDGI5,-0.635416675,,
-3.5,0.626295399,2.452500142,-0.200372161,Budburstmintomaxdoublelogistic_SoS_threshold_EVI1,-0.010416675,,
-11.5,0.601001824,7.510698396,-2.457418666,Budburstmintomaxdoublelogistic_SoS_threshold_EVI13,-7.010416675,,
-16.5,0.613235999,12.88547983,-4.727045205,Budburstmintomaxdoublelogistic_SoS_threshold_EVI2,-12.63541668,,
-24.5,0.542156702,21.06523021,-8.326630794,Budburstmintomaxdoublelogistic_SoS_threshold_EVI3,-20.88541668,,
-31.5,0.508284075,27.90859648,-11.3498633,Budburstmintomaxdoublelogistic_SoS_threshold_EVI4,-27.76041668,,
-37.5,0.502921283,33.9947019,-14.01615398,Budburstmintomaxdoublelogistic_SoS_threshold_EVI5,-33.88541668,,
-14.5,0.340809823,9.366060562,-4.305804962,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI1,-8.260416675,,
-22.5,0.319454797,16.06154073,-7.509337963,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI13,-15.26041668,,
-27.5,0.326677773,20.64769375,-9.382419771,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI2,-20.01041668,,
-36.5,0.299462441,28.66607619,-12.96134504,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI3,-28.13541668,,
-43.5,0.296123668,34.88066213,-15.88785937,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI4,-34.38541668,,
-50.5,0.288922443,40.85995094,-18.71354613,Budburstmintomaxdoublelogistic_SoS_threshold_NDPI5,-40.38541668,,
22.5,0.309873976,20.52168991,-10.78369577,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI1,19.61458333,,
13.5,0.321249252,12.78403002,-7.492508027,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI13,11.48958333,,
6.5,0.338197063,7.554949164,-4.95750665,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI2,5.614583325,,
-3.5,0.333411098,5.857168573,-3.322251304,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI3,-3.760416675,,
-12.5,0.365732503,12.07244482,-4.895464512,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI4,-11.38541668,,
-20.5,0.336180314,18.79423025,-7.555958995,Budburstmintomaxdoublelogistic_SoS_threshold_NDVI5,-18.38541668,,
30.5,0.249239912,27.1556886,-12.86022616,Budburstmintomaxdoublelogistic_SoS_threshold_PPI1,26.48958333,,
25.5,0.238023315,22.11556217,-11.26522411,Budburstmintomaxdoublelogistic_SoS_threshold_PPI13,21.23958333,,
21.5,0.261121059,18.42818738,-10.88563106,Budburstmintomaxdoublelogistic_SoS_threshold_PPI2,17.23958333,,
15.5,0.238008444,13.0724809,-10.28377324,Budburstmintomaxdoublelogistic_SoS_threshold_PPI3,11.11458333,,
10.5,0.212262868,9.259801487,-9.899945904,Budburstmintomaxdoublelogistic_SoS_threshold_PPI4,5.989583325,,
6.5,0.230165706,7.359387904,-10.13012167,Budburstmintomaxdoublelogistic_SoS_threshold_PPI5,1.614583325,,
dif,R,RMSE,KGE,name,,,dif_mean
22.5,-0.07027645,82.16605745,-4.473736871,BudburstSoS_threshold_NDGI1,,,61.92440205
22.5,-0.061292341,75.13914295,-5.020433041,BudburstSoS_threshold_NDGI13,,,48.18855299
22.5,-0.053376441,66.25118701,-4.883072042,BudburstSoS_threshold_NDGI2,,,32.0376096
22.5,-0.149901499,52.69334293,-2.86135479,BudburstSoS_threshold_NDGI3,,,4.481005823
22.5,-0.007549631,51.06203101,-3.06139167,BudburstSoS_threshold_NDGI4,,,-5.688805497
7.5,0.101249305,50.84171661,-2.956655203,BudburstSoS_threshold_NDGI5,,,-17.04729606
115.5,-0.218818533,59.72856749,-3.065351698,BudburstSoS_threshold_EVI1,,,26.06591148
22.5,-0.273135681,54.26802355,-2.36684277,BudburstSoS_threshold_EVI13,,,15.21685488
-19.5,-0.210125117,46.2974347,-1.297075863,BudburstSoS_threshold_EVI2,,,2.103647333
-34.5,-0.06780731,34.35635653,0.156070403,BudburstSoS_threshold_EVI3,,,-17.33031493
-47.5,0.026368984,40.03323803,-0.352542107,BudburstSoS_threshold_EVI4,,,-27.86805078
-50.5,0.096912023,46.03306086,-0.773731224,BudburstSoS_threshold_EVI5,,,-36.52842814
115.5,0.030632672,82.82322165,-4.779376873,BudburstSoS_threshold_NDPI1,,,63.33006243
115.5,0.049492632,68.12079,-5.282253751,BudburstSoS_threshold_NDPI13,,,36.84893035
115.5,0.087393516,55.91128414,-4.24059865,BudburstSoS_threshold_NDPI2,,,16.49987375
115.5,0.177773326,46.01986303,-2.709887803,BudburstSoS_threshold_NDPI3,,,-5.669937573
-27.5,0.207900585,44.7288755,-1.624525974,BudburstSoS_threshold_NDPI4,,,-21.44352248
-45.5,0.370708713,46.52749125,-1.426104835,BudburstSoS_threshold_NDPI5,,,-32.71710738
22.5,-0.037044894,70.09757597,-4.459108855,BudburstSoS_threshold_NDVI1,,,43.1130813
22.5,-0.150274605,58.74814329,-3.492593589,BudburstSoS_threshold_NDVI13,,,21.49987375
22.5,-0.113097886,49.32496029,-2.194347488,BudburstSoS_threshold_NDVI2,,,6.886666201
7.5,0.045868562,43.79538662,-1.630280239,BudburstSoS_threshold_NDVI3,,,-6.36805078
-27.5,0.111588209,38.91207804,-0.263648793,BudburstSoS_threshold_NDVI4,,,-24.60389984
-45.5,0.207432715,43.69486717,-0.701056902,BudburstSoS_threshold_NDVI5,,,-35.05673003
22.5,-0.137909102,92.58659734,-4.311423306,BudburstSoS_threshold_PPI1,,,76.68855299
22.5,-0.026087048,83.23614406,-5.304155461,BudburstSoS_threshold_PPI13,,,60.58477941
22.5,0.151202208,68.81425612,-6.0177361,BudburstSoS_threshold_PPI2,,,37.10364733
22.5,-0.014946637,60.9017209,-5.370646433,BudburstSoS_threshold_PPI3,,,12.00930771
22.5,0.049456856,56.16093729,-4.317194682,BudburstSoS_threshold_PPI4,,,-13.40578663
20.5,0.287709217,54.78288512,-2.586317573,BudburstSoS_threshold_PPI5,,,-36.4623904
-19.5,0.02302488,42.25447227,-0.458685732,BudburstfilterSoS_threshold_NDGI1,,,24.92440205
-19.5,-0.018417546,36.87993648,-0.039061702,BudburstfilterSoS_threshold_NDGI13,,,10.49043979
-24.5,0.016024562,34.28445709,0.176450162,BudburstfilterSoS_threshold_NDGI2,,,0.094213371
-45.5,0.008635949,36.06709804,0.071416763,BudburstfilterSoS_threshold_NDGI3,,,-14.1888055
-50.5,0.163239996,39.91932898,-0.435212741,BudburstfilterSoS_threshold_NDGI4,,,-24.16993757
-55.5,0.192910454,45.35074438,-0.823432038,BudburstfilterSoS_threshold_NDGI5,,,-32.30201304
-23.5,-0.092805079,31.49780876,0.742303525,BudburstfilterSoS_threshold_EVI1,,,4.735722805
-32.5,-0.059605671,31.03072245,0.814265391,BudburstfilterSoS_threshold_EVI13,,,-2.235975309
-45.5,0.040172241,30.40612778,0.498722544,BudburstfilterSoS_threshold_EVI2,,,-10.27371116
-47.5,0.085421063,33.82532705,-0.029237361,BudburstfilterSoS_threshold_EVI3,,,-20.90578663
-50.5,0.150638502,41.14218043,-0.515897653,BudburstfilterSoS_threshold_EVI4,,,-31.24540927
-55.5,0.164364551,46.16538275,-0.83448933,BudburstfilterSoS_threshold_EVI5,,,-37.80201304
20.5,0.153962184,36.01213627,-0.178351264,BudburstfilterSoS_threshold_NDPI1,,,15.92440205
-19.5,0.255532277,31.98482662,-0.156731283,BudburstfilterSoS_threshold_NDPI13,,,2.80176054
-19.5,0.279343237,31.03828821,-0.047706915,BudburstfilterSoS_threshold_NDPI2,,,-4.462390403
-20.5,0.315835415,34.42346138,-0.311935882,BudburstfilterSoS_threshold_NDPI3,,,-16.89635267
-45.5,0.336228415,40.55976979,-0.655149815,BudburstfilterSoS_threshold_NDPI4,,,-28.33974889
-45.5,0.379284902,46.18817005,-1.087928374,BudburstfilterSoS_threshold_NDPI5,,,-35.52842814
-19.5,-0.031711432,33.10001157,0.446903233,BudburstfilterSoS_threshold_NDVI1,,,9.367798276
-23.5,-0.020309558,30.53900916,0.820858937,BudburstfilterSoS_threshold_NDVI13,,,-1.273711158
-31.5,0.039049814,31.20095306,0.540705507,BudburstfilterSoS_threshold_NDVI2,,,-8.07559795
-45.5,0.215744967,33.04275016,0.051782915,BudburstfilterSoS_threshold_NDVI3,,,-19.19823946
-45.5,0.273167307,38.49189871,-0.431139339,BudburstfilterSoS_threshold_NDVI4,,,-29.50956021
-48.5,0.253964103,46.54331999,-0.874912835,BudburstfilterSoS_threshold_NDVI5,,,-38.48125833
7.5,0.162312121,43.11638606,-0.684952748,BudburstfilterSoS_threshold_PPI1,,,28.04704356
7.5,0.208505239,37.9687481,-0.678286316,BudburstfilterSoS_threshold_PPI13,,,15.47157186
-19.5,0.335975265,32.17929656,-0.512197678,BudburstfilterSoS_threshold_PPI2,,,-0.009560214
-23.5,0.277215893,37.48353025,-0.858364897,BudburstfilterSoS_threshold_PPI3,,,-14.83974889
-32.5,0.400260721,44.24346999,-1.442727916,BudburstfilterSoS_threshold_PPI4,,,-29.24540927
-45.5,0.382738492,54.81068237,-1.923424978,BudburstfilterSoS_threshold_PPI5,,,-43.12276776
22.5,0.016055975,42.36399253,-0.534624121,BudburstmintomaxSoS_threshold_NDGI1,,,22.75459073
22.5,-0.002647736,38.30481298,-0.2464662,BudburstmintomaxSoS_threshold_NDGI13,,,12.6130813
22.5,-0.002074624,36.66668371,-0.137098448,BudburstmintomaxSoS_threshold_NDGI2,,,5.245156767
22.5,-0.001250434,35.7778499,0.056158465,BudburstmintomaxSoS_threshold_NDGI3,,,-8.764277195
22.5,0.100259385,40.23590337,-0.647129552,BudburstmintomaxSoS_threshold_NDGI4,,,-17.55673003
7.5,0.194621951,42.86022238,-0.747615757,BudburstmintomaxSoS_threshold_NDGI5,,,-27.42465455
22.5,-0.159504494,35.44327146,0.404639719,BudburstmintomaxSoS_threshold_EVI1,,,8.877232239
22.5,-0.070453381,32.33183049,0.678734313,BudburstmintomaxSoS_threshold_EVI13,,,1.792326578
-19.5,-0.01924099,31.96015769,0.567702822,BudburstmintomaxSoS_threshold_EVI2,,,-7.169937573
-34.5,0.045116349,33.21400783,0.058980637,BudburstmintomaxSoS_threshold_EVI3,,,-19.06616399
-47.5,0.149830296,40.02925787,-0.451168922,BudburstmintomaxSoS_threshold_EVI4,,,-29.90578663
-50.5,0.154569716,45.62858015,-0.795047303,BudburstmintomaxSoS_threshold_EVI5,,,-36.99069229
-19.5,-0.213860263,42.2663041,-0.464716777,BudburstmintomaxSoS_threshold_NDPI1,,,7.886666201
-19.5,-0.148673448,40.83772419,-0.4740885,BudburstmintomaxSoS_threshold_NDPI13,,,-1.226541346
-19.5,-0.069475715,38.13180714,-0.159556073,BudburstmintomaxSoS_threshold_NDPI2,,,-7.688805497
-27.5,0.192443341,36.56450616,-0.252074772,BudburstmintomaxSoS_threshold_NDPI3,,,-18.6133338
-45.5,0.261027984,41.53937727,-0.681217189,BudburstmintomaxSoS_threshold_NDPI4,,,-27.63220172
-46.5,0.296529001,47.58039816,-1.196565625,BudburstmintomaxSoS_threshold_NDPI5,,,-34.83031493
22.5,0.05693878,33.36117576,0.274066573,BudburstmintomaxSoS_threshold_NDVI1,,,12.50930771
22.5,0.065039463,29.21695999,0.826296203,BudburstmintomaxSoS_threshold_NDVI13,,,1.21685488
22.5,0.113651691,30.06430316,0.579214007,BudburstmintomaxSoS_threshold_NDVI2,,,-4.971824365
7.5,0.226460669,31.82327183,0.169357841,BudburstmintomaxSoS_threshold_NDVI3,,,-15.47182437
-27.5,0.279277512,36.96587113,-0.333542389,BudburstmintomaxSoS_threshold_NDVI4,,,-27.50012625
-45.5,0.251653409,45.15730904,-0.797946024,BudburstmintomaxSoS_threshold_NDVI5,,,-36.97182437
22.5,0.309928849,37.4887702,-1.154237787,BudburstmintomaxSoS_threshold_PPI1,,,11.85836431
22.5,0.34040358,35.61123015,-1.207013172,BudburstmintomaxSoS_threshold_PPI13,,,2.150817144
22.5,0.36314021,35.55977048,-1.238214532,BudburstmintomaxSoS_threshold_PPI2,,,-5.405786629
22.5,0.432657562,37.39047147,-1.14554985,BudburstmintomaxSoS_threshold_PPI3,,,-18.94352248
22.5,0.498850553,43.38188085,-1.499399408,BudburstmintomaxSoS_threshold_PPI4,,,-30.21710738
20.5,0.506907052,53.18634498,-1.98846558,BudburstmintomaxSoS_threshold_PPI5,,,-42.83974889
31.5,0.06966194,58.10805087,-1.531490275,Budburstcubic_SoS_threshold_NDGI1,,,45.99043979
27.5,0.096836563,53.60100101,-1.419729697,Budburstcubic_SoS_threshold_NDGI13,,,38.98100582
23.5,0.127565157,50.77204305,-1.482795863,Budburstcubic_SoS_threshold_NDGI2,,,33.48100582
19.5,0.206565138,44.41822173,-1.733193483,Budburstcubic_SoS_threshold_NDGI3,,,19.2357228
15.5,0.286258267,38.50458493,-1.52539369,Budburstcubic_SoS_threshold_NDGI4,,,5.197986956
9.5,0.375229387,36.11906586,-1.290488804,Budburstcubic_SoS_threshold_NDGI5,,,-8.86805078
30.5,0.277297822,35.27775972,-0.170314034,Budburstcubic_SoS_threshold_EVI1,,,21.64138318
16.5,0.362641148,29.87083138,0.090057262,Budburstcubic_SoS_threshold_EVI13,,,12.51874167
-13.5,0.422236177,26.70130155,0.216855917,Budburstcubic_SoS_threshold_EVI2,,,4.735722805
-25.5,0.496431907,26.87119623,0.020738398,Budburstcubic_SoS_threshold_EVI3,,,-8.934088516
-32.5,0.523174832,31.36308588,-0.363663626,Budburstcubic_SoS_threshold_EVI4,,,-18.13220172
-38.5,0.527555479,37.20005795,-0.620748287,Budburstcubic_SoS_threshold_EVI5,,,-27.77371116
-20.5,0.32924039,43.59254586,-2.100448126,Budburstcubic_SoS_threshold_NDPI1,,,18.83949639
-23.5,0.342270026,42.89350344,-2.412659818,Budburstcubic_SoS_threshold_NDPI13,,,13.41496809
-26.5,0.37437507,40.22623014,-2.361706306,Budburstcubic_SoS_threshold_NDPI2,,,3.50930771
-31.5,0.361624355,45.14284336,-3.31246008,Budburstcubic_SoS_threshold_NDPI3,,,-8.924654554
-36.5,0.358055479,48.99273798,-3.745209712,Budburstcubic_SoS_threshold_NDPI4,,,-17.29257908
-40.5,0.331318387,54.66540024,-4.338220541,Budburstcubic_SoS_threshold_NDPI5,,,-25.33031493
25.5,0.154403856,49.61764143,-1.105366228,Budburstcubic_SoS_threshold_NDVI1,,,36.35836431
21.5,0.242923141,43.01993039,-0.945086364,Budburstcubic_SoS_threshold_NDVI13,,,26.68855299
18.5,0.309595004,35.62429355,-0.548356361,Budburstcubic_SoS_threshold_NDVI2,,,16.02817563
10.5,0.430385488,29.57857118,-0.400248784,Budburstcubic_SoS_threshold_NDVI3,,,-0.641635686
-17.5,0.532463032,29.63557373,-0.367666394,Budburstcubic_SoS_threshold_NDVI4,,,-13.99069229
-27.5,0.524661904,36.44312079,-0.797758586,Budburstcubic_SoS_threshold_NDVI5,,,-24.25484323
22.5,0.015532069,64.63554748,-4.161161812,Budburstcubic_SoS_threshold_PPI1,,,36.20742092
21.5,0.032051353,62.25914043,-4.372424978,Budburstcubic_SoS_threshold_PPI13,,,30.17911903
19.5,0.06147718,59.02293832,-4.582044218,Budburstcubic_SoS_threshold_PPI2,,,21.17911903
17.5,0.131819907,55.82487487,-4.913010549,Budburstcubic_SoS_threshold_PPI3,,,8.160251107
14.5,0.14582108,54.2643669,-4.524768254,Budburstcubic_SoS_threshold_PPI4,,,-9.094465875
11.5,0.194107055,57.68041722,-4.486683792,Budburstcubic_SoS_threshold_PPI5,,,-25.12276776
28.5,0.345069494,28.4104925,0.121156965,Budburstfilter_cubic_SoS_threshold_NDGI1,,,17.59421337
25.5,0.404279058,25.21593951,0.450937663,Budburstfilter_cubic_SoS_threshold_NDGI13,,,11.3111945
22.5,0.435298724,23.98426063,0.621430516,Budburstfilter_cubic_SoS_threshold_NDGI2,,,5.311194503
18.5,0.465700908,25.48883481,0.292019087,Budburstfilter_cubic_SoS_threshold_NDGI3,,,-5.971824365
14.5,0.493061458,30.32917294,-0.180363706,Budburstfilter_cubic_SoS_threshold_NDGI4,,,-16.69823946
5.5,0.469768995,38.08227408,-0.620912308,Budburstfilter_cubic_SoS_threshold_NDGI5,,,-27.74540927
20.5,0.541397165,19.89761868,0.417427617,Budburstfilter_cubic_SoS_threshold_EVI1,,,8.622515257
-8.5,0.559623389,17.96732276,0.677500561,Budburstfilter_cubic_SoS_threshold_EVI13,,,1.30176054
-19.5,0.560907875,19.03124508,0.660121021,Budburstfilter_cubic_SoS_threshold_EVI2,,,-5.311447007
-28.5,0.540104792,25.84663321,0.195396674,Budburstfilter_cubic_SoS_threshold_EVI3,,,-16.60389984
-34.5,0.545106723,32.43708556,-0.234172909,Budburstfilter_cubic_SoS_threshold_EVI4,,,-25.33974889
-38.5,0.489937513,40.71803961,-0.692656611,Budburstfilter_cubic_SoS_threshold_EVI5,,,-34.90578663
-20.5,0.567444343,17.90818905,0.713665564,Budburstfilter_cubic_SoS_threshold_NDPI1,,,0.782892616
-23.5,0.581621396,18.90191579,0.703932331,Budburstfilter_cubic_SoS_threshold_NDPI13,,,-5.273711158
-26.5,0.554935139,22.76000329,0.445796948,Budburstfilter_cubic_SoS_threshold_NDPI2,,,-11.35861682
-32.5,0.565723828,28.59656264,-0.00390783,Budburstfilter_cubic_SoS_threshold_NDPI3,,,-19.66993757
-36.5,0.563619063,35.64725085,-0.467837612,Budburstfilter_cubic_SoS_threshold_NDPI4,,,-27.97182437
-40.5,0.501200961,44.18392873,-0.930793935,Budburstfilter_cubic_SoS_threshold_NDPI5,,,-36.77371116
24.5,0.500883313,23.37899017,0.307992124,Budburstfilter_cubic_SoS_threshold_NDVI1,,,13.22628884
21.5,0.542010102,20.09299531,0.709423942,Budburstfilter_cubic_SoS_threshold_NDVI13,,,5.697986956
17.5,0.535869209,20.29197258,0.894884953,Budburstfilter_cubic_SoS_threshold_NDVI2,,,-1.037862101
7.5,0.55255175,24.73032967,0.298517009,Budburstfilter_cubic_SoS_threshold_NDVI3,,,-13.13220172
-18.5,0.555264345,31.85817043,-0.203336898,Budburstfilter_cubic_SoS_threshold_NDVI4,,,-23.92465455
-28.5,0.501040239,40.66316629,-0.680815229,Budburstfilter_cubic_SoS_threshold_NDVI5,,,-34.27371116
24.5,0.507377485,24.48204354,0.386756071,Budburstfilter_cubic_SoS_threshold_PPI1,,,12.29232658
22.5,0.50532721,23.70216387,0.440581783,Budburstfilter_cubic_SoS_threshold_PPI13,,,5.386666201
21.5,0.514269065,24.9725006,0.11847297,Budburstfilter_cubic_SoS_threshold_PPI2,,,-1.386918705
18.5,0.549140206,29.13192882,-0.379756033,Budburstfilter_cubic_SoS_threshold_PPI3,,,-13.37748474
