R,RMSE,KGE,name
-0.6727136156092244,46.6215910133588,-3.1059737494834874,plantbudfilter_cubic_SoS_threshold_PPI5
-0.254563472542101,56.32117966785781,-3.585278033186123,plantbudmintomaxcubic_SoS_threshold_NDGI1
-0.1780266614624948,50.39676316630465,-3.6630090717367034,plantbudmintomaxcubic_SoS_threshold_NDGI13
-0.19992888611743448,46.47554783771157,-3.699468565557173,plantbudmintomaxcubic_SoS_threshold_NDGI2
-0.19918032207422393,40.03843535493079,-4.259175139875447,plantbudmintomaxcubic_SoS_threshold_NDGI3
-0.10580588347257934,31.94485721106633,-2.5525439720455703,plantbudmintomaxcubic_SoS_threshold_NDGI4
-0.13642741781743806,35.9268261935471,-2.695484777559928,plantbudmintomaxcubic_SoS_threshold_NDGI5
0.41459758852694095,19.48071630428432,-0.05169099063923821,plantbudmintomaxcubic_SoS_threshold_EVI1
0.4185997103624325,17.62360129268603,0.006489834600452382,plantbudmintomaxcubic_SoS_threshold_EVI13
0.6003000742640829,13.309041113296496,0.5558682056253508,plantbudmintomaxcubic_SoS_threshold_EVI2
0.655643653142483,18.754373764574023,-0.14276032986295895,plantbudmintomaxcubic_SoS_threshold_EVI3
0.5662293948159991,26.907269652350557,-0.8028707598806553,plantbudmintomaxcubic_SoS_threshold_EVI4
0.3146946989005136,38.39820273836912,-1.6469072160826141,plantbudmintomaxcubic_SoS_threshold_EVI5
0.1675383694924722,33.196835064269386,-3.6001410333163504,plantbudmintomaxcubic_SoS_threshold_NDPI1
0.14334143271608954,32.925886633274864,-3.8540258027341032,plantbudmintomaxcubic_SoS_threshold_NDPI13
0.1530913270607833,29.151560520414964,-2.679332296124778,plantbudmintomaxcubic_SoS_threshold_NDPI2
0.26777976367544676,28.851611316512642,-2.255713226699192,plantbudmintomaxcubic_SoS_threshold_NDPI3
0.21496121232540472,35.03489931497208,-3.0396075344262394,plantbudmintomaxcubic_SoS_threshold_NDPI4
-0.019901601019363196,46.08826088179081,-4.080498937604584,plantbudmintomaxcubic_SoS_threshold_NDPI5
-0.08969262294204823,45.03641670058521,-2.932587993223262,plantbudmintomaxcubic_SoS_threshold_NDVI1
-0.13406116842563698,39.63786204169136,-2.98806367375105,plantbudmintomaxcubic_SoS_threshold_NDVI13
