dif,R,RMSE,KGE,name,R_rank,RMSE_rank,all_rank
1.6666667,0.068422636,34.42528138,-4.741032589,leaffilterSoS_threshold_NDPI1,164,114,278
8.6666667,-0.037070781,25.64810085,-2.211852373,leaffiltercubic_SoS_threshold_NDGI2,244,35,279
-4.3333333,0.2431676,53.93605354,-24.62019716,leafmintomaxcubic_SoS_threshold_NDPI4,57,222,279
-27.3333333,0.098669473,37.73393056,-2.411836993,leaffilterSoS_threshold_EVI5,137,145,282
-4.3333333,0.027567703,31.65781897,-4.446937053,leaffiltercubic_SoS_threshold_NDGI4,195,88,283
-9.3333333,0.24271955,54.10547735,-24.41480285,leafmintomaxdoublelogistic_SoS_threshold_NDPI2,59,225,284
-11.3333333,0.115966351,39.53083104,-3.949043272,leaffiltercubic_SoS_threshold_NDVI5,127,158,285
62.6666667,0.026552736,31.97447679,-4.936800031,leaffilterdoublelogistic_SoS_threshold_NDGI1,196,89,285
59.6666667,0.024193859,31.45537636,-5.54562865,leaffilterdoublelogistic_SoS_threshold_NDGI13,200,85,285
1.6666667,0.371667536,67.89164826,-24.87307174,leafSoS_threshold_NDGI2,16,269,285
1.6666667,0.425727282,76.73065946,-21.45417368,leafSoS_threshold_NDGI13,10,277,287
18.6666667,0.003601471,29.9498895,-3.52503406,leaffilterdoublelogistic_SoS_threshold_EVI3,215,73,288
22.6666667,0.006026206,30.38374907,-4.372938596,leafmintomaxdoublelogistic_SoS_threshold_NDGI13,212,77,289
105.6666667,0.45631065,90.44130098,-15.33468243,leafSoS_threshold_PPI1,6,284,290
96.6666667,0.453203324,86.42144658,-19.42031821,leafSoS_threshold_PPI13,7,283,290
77.6666667,0.439953748,84.3390431,-17.52066718,leafSoS_threshold_NDGI1,9,282,291
40.6666667,0.224249828,53.72036213,-7.163416051,leafmintomaxcubic_SoS_threshold_NDVI1,71,221,292
56.6666667,0.024010842,32.12528853,-6.107543308,leaffilterdoublelogistic_SoS_threshold_NDGI2,201,92,293
1.6666667,0.074678781,37.04204886,-9.230511792,leafSoS_threshold_NDVI2,156,137,293
-18.3333333,0.242341696,56.69938577,-27.57856371,leafmintomaxdoublelogistic_SoS_threshold_NDPI3,60,233,293
-27.3333333,0.074813066,37.16304883,-2.431398757,leafSoS_threshold_EVI5,155,139,294
12.6666667,-0.076227542,26.51634389,-1.657591131,leaffiltercubic_SoS_threshold_NDGI13,257,40,297
96.6666667,0.369381242,77.1587192,-21.02891981,leafSoS_threshold_NDVI1,19,278,297
24.6666667,0.048294081,34.42533277,-3.866365164,leaffilterdoublelogistic_SoS_threshold_NDVI4,186,115,301
-27.3333333,0.106186797,41.05674055,-9.698064573,leafSoS_threshold_NDPI4,134,167,301
-27.3333333,0.045800747,34.38371649,-3.709042537,leafSoS_threshold_NDVI4,190,113,303
-11.8333333,-0.007391027,31.28158822,-4.474420218,leafcubic_SoS_threshold_NDGI4,223,84,307
-14.8333333,0.056974766,36.43529144,-8.323769529,leafcubic_SoS_threshold_NDVI4,181,129,310
-25.3333333,0.240659713,59.43677632,-30.21096139,leafmintomaxdoublelogistic_SoS_threshold_NDPI4,62,249,311
-15.8333333,0.007845737,32.96320474,-2.221566314,leafcubic_SoS_threshold_NDPI5,209,104,313
4.6666667,0.086434077,41.15713533,-12.37412922,leafdoublelogistic_SoS_threshold_NDGI4,147,169,316
-27.3333333,0.014804971,33.83764794,-4.784393972,leafmintomaxSoS_threshold_NDGI4,206,111,317
-11.3333333,0.21595605,58.58376029,-27.74600745,leafmintomaxcubic_SoS_threshold_NDPI5,76,241,317
77.6666667,0.298209293,74.87014898,-27.98635869,leafSoS_threshold_PPI2,41,276,317
10.1666667,-0.011214747,32.18504133,-3.492548834,leafcubic_SoS_threshold_NDPI2,225,93,318
52.6666667,0.024661823,34.64744897,-7.041639215,leaffilterdoublelogistic_SoS_threshold_NDGI3,198,120,318
19.6666667,-0.082882112,28.36502514,-1.405784139,leaffiltercubic_SoS_threshold_NDGI1,260,59,319
40.6666667,0.133922794,50.57364736,-8.897751132,leafmintomaxcubic_SoS_threshold_NDGI2,111,208,319
-32.3333333,0.238728165,62.38554611,-32.68486562,leafmintomaxdoublelogistic_SoS_threshold_NDPI5,63,256,319
10.6666667,0.095145184,43.68809684,-13.43219841,leafdoublelogistic_SoS_threshold_NDGI3,140,180,320
32.1666667,0.233729404,63.12196172,-10.59141917,leafcubic_SoS_threshold_NDGI1,65,257,322
-0.3333333,0.08436152,41.45887012,-12.19780363,leafdoublelogistic_SoS_threshold_NDGI5,149,173,322
110.6666667,0.292308396,80.12283263,-17.49061316,leafSoS_threshold_NDPI1,43,280,323
13.6666667,-0.121992617,28.3429745,-2.312570138,leaffiltercubic_SoS_threshold_PPI1,266,58,324
28.6666667,-0.021043805,32.31205932,-3.97251047,leafmintomaxdoublelogistic_SoS_threshold_NDGI1,231,94,325
-12.3333333,0.059199971,38.25312291,-5.001340774,leaffiltercubic_SoS_threshold_NDGI5,177,149,326
-10.3333333,0.238385782,65.54093883,-36.52555613,leafdoublelogistic_SoS_threshold_NDPI4,64,262,326
13.6666667,0.000992168,33.93123911,-4.129858012,leaffilterdoublelogistic_SoS_threshold_EVI4,216,112,328
